6efd68bd-5231-4e98-ad49-21e7570c4e24;( +++ );( A );Escherichia coli;2.44;Escherichia coli;2.36;
d6691624-e6e0-409f-8443-e12383c17051;( +++ );( A );Escherichia coli;2.33;Escherichia coli;2.23;
2017-08-03T11-19-21;( ++ );( A );Escherichia coli;2.22;Escherichia coli;2.22;
2017-08-03T11-19-21;( +++ );( A );Escherichia coli;2.41;Escherichia coli;2.27;
2017-08-03T11-19-21;( +++ );( A );Escherichia coli;2.37;Escherichia coli;2.28;
2017-08-03T11-19-21;( +++ );( A );Escherichia coli;2.46;Escherichia coli;2.33;
2017-08-03T11-19-21;( +++ );( A );Escherichia coli;2.4;Escherichia coli;2.3;
2017-08-03T11-19-21;( +++ );( A );Escherichia coli;2.41;Escherichia coli;2.3;
2017-08-03T11-19-21;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.32;
2017-08-03T11-19-21;( +++ );( A );Escherichia coli;2.41;Escherichia coli;2.3;
2017-08-03T11-19-21;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.28;
c52d1657-357d-41c2-8b1f-53a97c103360;( + );( B );Corynebacterium jeikeium;1.75;not reliable identification;1.57;
539357a4-5783-46e4-8c4d-9e3634639a3f;( +++ );( A );Escherichia coli;2.31;Escherichia coli;2.21;
032027a9-9e88-4c85-b826-5e25ee93eeef;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.41;
0dae63f2-3600-44e9-8a81-fab0fd98bdae;( +++ );( A );Staphylococcus aureus;2.42;Staphylococcus aureus;2.36;
10c15baf-d66f-40c5-8406-2558c9396015;( +++ );( A );Staphylococcus aureus;2.5;Staphylococcus aureus;2.43;
13120341-ba56-46dc-a084-66fcc2b6db99;( ++ );( A );Staphylococcus sciuri;2.1;Staphylococcus sciuri;1.98;
14a5941f-1bad-45f6-8051-dfd1eedbd2f9;( +++ );( A );Enterococcus faecalis;2.43;Enterococcus faecalis;2.37;
1b59a7fd-e0fc-42ec-ba05-4c9dd508f4c3;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.32;
244482ba-bc8a-4b73-b709-94877f1ef856;( +++ );( A );Staphylococcus aureus;2.48;Staphylococcus aureus;2.44;
26075ddf-aa72-471e-ae02-ebd2ba8dfbe2;( +++ );( A );Proteus mirabilis;2.48;Proteus mirabilis;2.39;
261896fc-5b59-4eca-81d7-7424572ca959;( ++ );( A );Staphylococcus sciuri;2.06;Staphylococcus sciuri;2.01;
28506149-4d24-4ce1-8d6a-ca94d11e7ef8;( +++ );( B );Sphingomonas paucimobilis;2.55;Sphingomonas paucimobilis;2.52;
320895a8-21a9-4349-8ada-fcd5b0860d77;( ++ );( A );Staphylococcus sciuri;2.1;Staphylococcus sciuri;2.02;
342ff905-6939-4b10-9906-d2671ddf078d;( +++ );( A );MIX!Acinetobacter ursingii;2.55;Acinetobacter ursingii;2.46;
34742c60-6e66-4094-b0fb-c0a8ae4e2501;( +++ );( A );Enterococcus faecalis;2.48;Enterococcus faecalis;2.37;
360eb0aa-2e65-4bce-ae34-c2678d49672d;( +++ );( B );Sphingomonas paucimobilis;2.57;Sphingomonas paucimobilis;2.5;
43e0f3ef-9a66-4695-a0ad-09bc219c1d3b;( +++ );( A );Staphylococcus aureus;2.42;Staphylococcus aureus;2.37;
4b8c24c9-1352-4f68-8bde-c6869fb9e838;( +++ );( A );MIX!Acinetobacter ursingii;2.57;Acinetobacter ursingii;2.39;
536b0ef7-1d34-4924-af9b-e2a655f00e2d;( +++ );( A );Staphylococcus aureus;2.47;Staphylococcus aureus;2.4;
574e615c-6ee3-47ed-9db8-87922013a24c;( +++ );( A );Enterococcus faecalis;2.49;Enterococcus faecalis;2.46;
60623e8b-0ab5-4cbf-906a-fa51fffff90f;( +++ );( A );Enterococcus faecalis;2.43;Enterococcus faecalis;2.42;
67c0c6cc-6b7d-4e9c-8966-3f21df6f4688;( +++ );( A );Acinetobacter ursingii;2.4;Acinetobacter ursingii;2.15;
6a11bf69-0346-42ff-a50c-389e16a36f00;( ++ );( A );Staphylococcus sciuri;2.17;Staphylococcus sciuri;2.13;
775e2805-998e-4113-a021-1115b8a30304;( +++ );( A );Staphylococcus aureus;2.46;Staphylococcus aureus;2.43;
7e51fa22-c885-4949-a793-51d2c629d9c2;( ++ );( A );Bacillus cereus;2.18;Bacillus cereus;2.17;
8866fcf6-0fbb-4277-8e51-962714adfaed;( +++ );( A );Staphylococcus aureus;2.5;Staphylococcus aureus;2.39;
a045814c-5a40-4360-b6c4-48452216496d;( ++ );( A );Staphylococcus sciuri;2.16;Staphylococcus sciuri;1.82;
a0f3eff2-851e-462d-bd83-3ddf09219c1f;( +++ );( A );Staphylococcus aureus;2.46;Staphylococcus aureus;2.46;
a7a53b16-5ab6-43e5-8b93-96dd7d8abc7e;( +++ );( B );Sphingomonas paucimobilis;2.55;Sphingomonas paucimobilis;2.55;
a96e6685-0a4f-48f4-8365-f23a9d83c02a;( +++ );( A );Staphylococcus aureus;2.49;Staphylococcus aureus;2.43;
b6fe6f5c-4fb7-433c-b089-784833f241f4;( +++ );( B );Sphingomonas paucimobilis;2.52;Sphingomonas paucimobilis;2.52;
bcd50c6f-81ef-4f1f-a2cb-cd92ef10ea09;( ++ );( A );Bacillus cereus;2.27;Bacillus cereus;2.08;
c073b208-11c7-4f58-95d0-92bc80630d70;( +++ );( A );Staphylococcus aureus;2.47;Staphylococcus aureus;2.46;
c0e09d6d-58ae-4611-870b-cbfa8ff60e80;( ++ );( A );Bacillus cereus;2.13;Bacillus cereus;2.01;
c26d7a7f-b7f3-4ebc-b052-c008fa465c81;( ++ );( A );Bacillus cereus;2.16;Bacillus cereus;2.02;
d32fd387-a66f-4b5f-b75e-b1d617f2f6ef;( +++ );( A );Micrococcus luteus;2.3;Micrococcus luteus;2.22;
e0fddf35-a138-4e97-ab1c-a6f9ef3dbaba;( ++ );( A );Staphylococcus sciuri;2.16;Staphylococcus sciuri;2.11;
eaa1408d-0883-48c6-b6fa-a00ba0cc9776;( +++ );( B );Sphingomonas paucimobilis;2.56;Sphingomonas paucimobilis;2.48;
ec17f7f7-a0eb-48d1-a7ac-395bf6c3c641;( ++ );( A );Micrococcus luteus;2.25;Micrococcus luteus;2.19;
f625740a-8a34-4230-b5a2-e2e63a696acd;( +++ );( A );Acinetobacter ursingii;2.32;Acinetobacter ursingii;2.19;
f7dbe534-05e8-437e-9f9e-a627349f3c71;( +++ );( A );Proteus mirabilis;2.49;Proteus mirabilis;2.39;
f945608a-f3a2-4cd6-bb2c-13f272c3a47a;( +++ );( B );Sphingomonas paucimobilis;2.5;Sphingomonas paucimobilis;2.5;
0961565f-9353-4114-a781-040f68c71aa1;( +++ );( A );Acinetobacter johnsonii;2.33;Acinetobacter johnsonii;2.3;
0dd59aec-7c11-46e2-98b0-04dc0729b093;( ++ );( A );Comamonas aquatica;2.15;not reliable identification;1.26;
16c50024-3e8f-4474-9a17-8dbc4b15759d;( - );( C );not reliable identification;1.35;not reliable identification;1.31;
24c9f03b-b838-4912-bbc9-a815c13dc2ff;( - );( C );not reliable identification;1.39;not reliable identification;1.28;
391097d3-a197-4d08-8fd7-42800f769010;( ++ );( A );Lactobacillus iners;2.19;not reliable identification;1.42;
3a5517b4-74fb-4c1f-99d5-fa1517ce9e14;( ++ );( A );Enterococcus avium;2.23;Enterococcus avium;2.11;
3bab5ee8-892c-4b46-a225-31f0c799202c;( + );( B );Gardnerella vaginalis;1.71;not reliable identification;1.29;
51ca2554-5fac-43ac-8bc2-5620256fb159;( +++ );( A );Gardnerella vaginalis;2.59;Gardnerella vaginalis;2.57;
5fecf406-8d0d-408d-860b-ecdb97240b37;( +++ );( A );Streptococcus agalactiae;2.43;Streptococcus agalactiae;2.43;
681bafe4-f2de-4d2a-aff8-4c88e41319be;( ++ );( A );Enterococcus faecalis;2.1;Enterococcus faecalis;2.09;
6c056133-413b-4a3a-b857-82fbbc9efac6;( +++ );( A );Streptococcus agalactiae;2.38;Streptococcus agalactiae;2.34;
6f16d0ea-a497-4311-bf40-b52820aa72f4;( +++ );( A );Gardnerella vaginalis;2.5;Gardnerella vaginalis;2.46;
77059ef3-bf48-4a98-85b7-539194b286c0;( ++ );( A );Gardnerella vaginalis;2.15;Gardnerella vaginalis;2.05;
808d0c29-f8c9-4f8d-b5ba-aaa9c9fcdd91;( - );( C );not reliable identification;1.33;not reliable identification;1.26;
8649a8f7-d8e2-4ce5-a459-f23af85d7920;( +++ );( A );Lactobacillus rhamnosus;2.31;Lactobacillus rhamnosus;2.3;
a1b65414-b1f5-409f-b280-70e8feef8548;( ++ );( A );Haemophilus influenzae;2.11;Haemophilus influenzae;2.09;
a2eeeec2-7a96-48ca-9fac-411302461341;( +++ );( A );Neisseria gonorrhoeae;2.37;Neisseria gonorrhoeae;2.36;
bd4fc0a4-2834-4ea5-acb4-3ed16a78a6ea;( + );( B );Gardnerella vaginalis;1.85;Gardnerella vaginalis;1.7;
bf987006-a0c6-4c53-a0a3-7c238d49b06d;( ++ );( A );Staphylococcus haemolyticus;2.18;Staphylococcus haemolyticus;2.15;
c20d521c-cd20-42ea-ac5b-7d80863248a0;( - );( C );not reliable identification;1.69;not reliable identification;1.64;
c6655c9e-b9f9-4d50-a267-bbdfc8a8c04e;( +++ );( A );Streptococcus anginosus;2.42;Streptococcus anginosus;2.29;
cd298f17-552d-4716-af32-77e983033edf;( + );( B );Gardnerella vaginalis;1.75;not reliable identification;1.69;
d26ff376-1fc4-46aa-86c5-6cf53d8d0cfc;( ++ );( A );Staphylococcus haemolyticus;2.27;Staphylococcus haemolyticus;2.21;
ec22c5fc-fcfd-461d-aced-82dd05779ab6;( ++ );( A );Enterococcus avium;2.17;Enterococcus avium;2.01;
f4ea818c-d712-42f4-a3ca-e2939479702d;( ++ );( A );Gardnerella vaginalis;2.03;Gardnerella vaginalis;2;
fd67ed41-a802-4652-8098-68584317a751;( - );( C );not reliable identification;1.33;not reliable identification;1.26;
12dce0b0-92a0-4f3d-b53d-05bf536fb0a6;( - );( C );not reliable identification;1.17;not reliable identification;1.13;
2881b610-8a49-4018-b88d-61bbbcf2295f;( - );( C );not reliable identification;1.28;not reliable identification;1.23;
3ef09318-f8d2-4f34-9188-ae568e4c3171;( - );( C );not reliable identification;1.3;not reliable identification;1.15;
8cbbb0e4-8918-4313-9f0c-4f34296e2b53;( - );( C );not reliable identification;1.19;not reliable identification;1.19;
8f869bf7-7f15-4f12-acc4-dde7ce27e459;( - );( C );not reliable identification;1.13;not reliable identification;1.04;
9a5134fe-b97c-431c-beab-17aab7548852;( - );( C );not reliable identification;1.07;not reliable identification;1.04;
d08cf7f0-127e-4a74-8a4e-c628900bf404;( - );( C );not reliable identification;1.19;not reliable identification;1.1;
db985e3d-e9f9-43a7-ad93-6fde33a0079e;( - );( C );not reliable identification;1.33;not reliable identification;1.25;
56468a45-df1a-4e9c-95db-8230f69977fb;( +++ );( A );Escherichia coli;2.42;Escherichia coli;2.38;
5a104005-97dd-47f2-95ec-19090879fa8d;( +++ );( A );Escherichia coli;2.4;Escherichia coli;2.39;
9816b69b-1136-4b2a-9477-607485c246ed;( +++ );( A );Escherichia coli;2.49;Escherichia coli;2.4;
a005446a-d525-40ef-b829-03943ff6ff26;( +++ );( A );Escherichia coli;2.5;Escherichia coli;2.41;
d0f53f59-e42c-43db-9927-7aedc889cf3b;( +++ );( A );Escherichia coli;2.5;Escherichia coli;2.44;
e64c660b-5eaf-4a91-8e2c-ddfcc30b6eb5;( +++ );( A );Streptococcus agalactiae;2.3;Streptococcus agalactiae;2.3;
2017-08-03T11-08-59;( +++ );( B );Escherichia coli;2.42;Escherichia coli;2.39;
2017-08-03T11-08-59;( +++ );( A );Escherichia coli;2.42;Escherichia coli;2.4;
2017-08-03T11-08-59;( +++ );( A );Escherichia coli;2.35;Escherichia coli;2.33;
2017-08-03T11-08-59;( +++ );( A );Escherichia coli;2.37;Escherichia coli;2.34;
2017-08-03T11-08-59;( +++ );( A );Escherichia coli;2.4;Escherichia coli;2.36;
2017-08-03T11-08-59;( +++ );( A );Escherichia coli;2.4;Escherichia coli;2.38;
2017-08-03T11-08-59;( +++ );( A );Escherichia coli;2.39;Escherichia coli;2.37;
2017-08-03T11-08-59;( +++ );( A );Escherichia coli;2.46;Escherichia coli;2.38;
2017-08-03T11-08-59;( +++ );( A );Escherichia coli;2.39;Escherichia coli;2.35;
1570a86f-bc6e-46e6-a654-c99ba9788ddc;( - );( C );no peaks found ;<0;no peaks found ;<0;
2e59c925-2e53-4727-8931-c6352986f526;( - );( C );no peaks found ;<0;no peaks found ;<0;
45415dae-cb45-422f-895f-c3b2a56339d2;( - );( C );no peaks found ;<0;no peaks found ;<0;
59012d0d-2cf8-4b80-8949-4fc39ddbb0de;( - );( C );no peaks found ;<0;no peaks found ;<0;
5e990d64-346b-42b8-9e0f-6cd762a3c24d;( - );( C );no peaks found ;<0;no peaks found ;<0;
df748f78-eacf-481b-9a34-25f75f899e73;( - );( C );no peaks found ;<0;no peaks found ;<0;
f00e6d9f-3ecd-4b26-8140-e96b06b44f96;( - );( C );no peaks found ;<0;no peaks found ;<0;
fc0ffe62-182c-4d8f-a2bf-0d80e9ebccd1;( - );( C );no peaks found ;<0;no peaks found ;<0;
150bedeb-2ede-4e12-959f-77660f7339bd;( +++ );( A );Klebsiella variicola;2.43;Klebsiella variicola;2.42;
1907c2aa-78f2-439d-a698-96791347a470;( +++ );( A );Klebsiella pneumoniae;2.32;Klebsiella pneumoniae;2.31;
250101a0-4931-4813-a0e3-7b341acfdeeb;( +++ );( B );Klebsiella pneumoniae;2.47;Klebsiella pneumoniae;2.37;
408cd293-cbb4-4125-adb0-d64bf2c66ed5;( +++ );( A );Klebsiella pneumoniae;2.3;Klebsiella pneumoniae;2.18;
4a2a6805-5c13-42c4-8ebd-26c34157ba0f;( +++ );( A );Klebsiella variicola;2.45;Klebsiella variicola;2.42;
4bd87d4a-0536-45d2-8bf5-fe90ea916393;( +++ );( C );Klebsiella oxytoca;2.38;Klebsiella oxytoca;2.37;
4f9e2239-32f1-4b90-9534-f86b22ca9573;( +++ );( B );Raoultella ornithinolytica;2.42;Raoultella ornithinolytica;2.38;
571172b8-1b4b-4fc3-af76-083aa5e2ce15;( +++ );( C );Klebsiella oxytoca;2.4;Klebsiella oxytoca;2.3;
5aca67fc-b0ac-438c-b571-4013bd45a0a6;( +++ );( C );Klebsiella oxytoca;2.39;Klebsiella oxytoca;2.38;
6462d8cb-fb4c-4ccf-96c4-06a2ff5b7223;( +++ );( B );MIX!Klebsiella pneumoniae;2.54;Klebsiella pneumoniae;2.42;
64b8cc63-348b-42ca-bb06-ef6015a11a4d;( +++ );( B );Klebsiella pneumoniae;2.31;Klebsiella pneumoniae;2.22;
71d318c8-f6e7-4043-8c2a-f9a90ffff8fd;( ++ );( C );Klebsiella oxytoca;2.25;Klebsiella oxytoca;2.14;
77172cba-7a94-4768-8954-45eee540ad10;( ++ );( C );Klebsiella oxytoca;2.22;Klebsiella oxytoca;2.11;
ac78ccb7-d6d2-4700-becf-c35cffcbe902;( +++ );( C );Klebsiella oxytoca;2.4;Klebsiella oxytoca;2.37;
b252726a-433d-461d-915b-ab12a92d2857;( ++ );( C );Klebsiella oxytoca;2.19;Klebsiella oxytoca;2.06;
b5b0398b-c149-46f3-af41-8acf091426c3;( +++ );( B );Raoultella ornithinolytica;2.41;Raoultella ornithinolytica;2.4;
bd77f187-e3cf-4e1f-9f8f-89e1cf01e3a3;( +++ );( C );Klebsiella oxytoca;2.3;Klebsiella oxytoca;2.25;
c54c9081-0da9-4cf4-8f30-3f38db1d95f9;( +++ );( B );Klebsiella pneumoniae;2.49;Klebsiella pneumoniae;2.32;
c845ec23-139c-452a-9214-5aad4e65e020;( ++ );( C );Klebsiella oxytoca;2.16;Raoultella ornithinolytica;2.1;
dfa53d28-2a2b-406a-825a-af7ef1fabe43;( +++ );( B );Klebsiella pneumoniae;2.49;Klebsiella pneumoniae;2.41;
e8b99624-492d-4798-8d79-f8cb13c9e41d;( +++ );( B );Raoultella ornithinolytica;2.42;Raoultella ornithinolytica;2.35;
e994128e-802e-47c6-a1e2-f89f2c4d407e;( +++ );( C );Klebsiella oxytoca;2.48;Klebsiella oxytoca;2.37;
eac46781-0b8a-41a3-9cc8-2e8f69ac7a7a;( +++ );( A );Klebsiella variicola;2.39;Klebsiella variicola;2.38;
eefdd747-812a-4eba-990a-2613d25c8ad0;( +++ );( C );Klebsiella oxytoca;2.38;Klebsiella oxytoca;2.32;
f43789b0-ccaa-4830-a013-696c30939be9;( +++ );( A );Klebsiella variicola;2.42;Klebsiella variicola;2.38;
f5b4bd84-bd60-4939-9457-9bc474005c79;( +++ );( C );Raoultella ornithinolytica;2.35;Raoultella ornithinolytica;2.33;
f7d52ef2-d7c1-4527-969c-b6785597cfcd;( +++ );( B );Klebsiella pneumoniae;2.36;Klebsiella pneumoniae;2.32;
f7db281d-fa54-475d-afd4-6836a96bc97e;( +++ );( C );Klebsiella oxytoca;2.41;Klebsiella oxytoca;2.38;
018bdaaf-c93a-4bc7-afa3-cce261217dd0;( - );( C );no peaks found ;<0;no peaks found ;<0;
031a4201-357c-4fb4-98a9-8e001dfd6e67;( - );( C );no peaks found ;<0;no peaks found ;<0;
0c811339-054d-4f67-9fc7-d50e626a2358;( - );( C );no peaks found ;<0;no peaks found ;<0;
0ca96e36-83a3-479d-886c-fc9f1fde4851;( - );( C );no peaks found ;<0;no peaks found ;<0;
0ddd9ccd-cfcc-4804-b1e9-d116e9ca9bac;( - );( C );no peaks found ;<0;no peaks found ;<0;
0e707063-6c4c-4f5f-a7ea-3cb354957811;( - );( C );no peaks found ;<0;no peaks found ;<0;
0ede1560-1579-40e8-99dc-7698b6190712;( - );( C );no peaks found ;<0;no peaks found ;<0;
11583284-35bf-45de-8672-540a7ddb0aa0;( - );( C );no peaks found ;<0;no peaks found ;<0;
11aaaf19-b80d-42bd-a905-00cf90880260;( - );( C );no peaks found ;<0;no peaks found ;<0;
1442d791-c97f-43bc-ab22-b6129c6d668c;( - );( C );no peaks found ;<0;no peaks found ;<0;
15422bb8-636d-4a0f-96d0-18794a5ec646;( - );( C );no peaks found ;<0;no peaks found ;<0;
19392f5d-6741-4cd6-9860-e771af5ec48a;( - );( C );no peaks found ;<0;no peaks found ;<0;
1e6c3587-3d78-49ef-a26e-8f11e30133af;( - );( C );no peaks found ;<0;no peaks found ;<0;
1f884f24-5cd2-4d50-bb03-75d3254a6d83;( - );( C );no peaks found ;<0;no peaks found ;<0;
1fa82467-ecd1-47cd-b635-5733b6b5c771;( - );( C );no peaks found ;<0;no peaks found ;<0;
201b9c20-a975-46a5-aae4-29da8741540b;( - );( C );no peaks found ;<0;no peaks found ;<0;
24cecdaf-1bb1-4d1c-a97f-fdd8b0d23308;( - );( C );no peaks found ;<0;no peaks found ;<0;
24f69345-33ac-4fcc-8f17-48a1cb11998d;( - );( C );no peaks found ;<0;no peaks found ;<0;
263fa1cc-5200-492f-82cd-4f410e1573b8;( - );( C );no peaks found ;<0;no peaks found ;<0;
26a9d71a-405a-4c50-8605-73e4fc316b0e;( - );( C );no peaks found ;<0;no peaks found ;<0;
272cd7a1-4be4-4561-8d3b-4a226cc603f8;( - );( C );no peaks found ;<0;no peaks found ;<0;
2747db1e-05ce-430a-bdc1-4b39abe9d460;( - );( C );no peaks found ;<0;no peaks found ;<0;
2b193ed1-9600-447c-9046-0ee8844bdf3a;( - );( C );no peaks found ;<0;no peaks found ;<0;
2c04b6ca-1490-4001-b841-e68e7dbaf7a7;( - );( C );no peaks found ;<0;no peaks found ;<0;
2c9ed497-8fa0-4329-9619-fb4512206bc8;( - );( C );no peaks found ;<0;no peaks found ;<0;
3252215b-71c6-4a2d-9fd9-af65dd41ab54;( - );( C );no peaks found ;<0;no peaks found ;<0;
335919dd-81e9-4e53-8c72-9d93cdfc1b7e;( - );( C );no peaks found ;<0;no peaks found ;<0;
346d5cbd-0dc1-4c69-9e0f-d65e12df590a;( - );( C );no peaks found ;<0;no peaks found ;<0;
34b96fb7-b7de-466d-815d-12081ef67d56;( - );( C );no peaks found ;<0;no peaks found ;<0;
38846645-0e28-409b-b0ed-6ce00bf80b39;( - );( C );no peaks found ;<0;no peaks found ;<0;
3994666c-ae0a-4afb-9964-38c04ab5f2e1;( - );( C );no peaks found ;<0;no peaks found ;<0;
