770f6ceb-86fc-421d-be11-8b6091ec0dfe,( +++ ),( A ),Enterococcus faecalis,2.47,Enterococcus faecalis,2.43
7c6da398-478a-4286-9c39-b067c288c701,( ++ ),( A ),Enterococcus avium,2.03,Enterococcus avium,2.02
89a2d566-e699-4a07-a322-1a3ba9d3e57e,( +++ ),( A ),Enterococcus faecium,2.55,Enterococcus faecium,2.38
7828a19e-d32d-46a6-890d-0661d24a57bf,( ++ ),( A ),Lactobacillus iners,2.08,not reliable identification,1.32
8a57b28a-0448-40f8-9507-227b9241f932,( ++ ),( A ),Lactobacillus jensenii,2.04,Lactobacillus jensenii,1.93
505e93ca-e431-408e-9200-86f53f76b42a,( - ),( C ),not reliable identification,1.34,not reliable identification,1.27
9d1b0a35-beb4-491f-af45-c18ddeeb2441,( ++ ),( A ),Staphylococcus epidermidis,2.07,Staphylococcus epidermidis,2.03
aaf72ca0-a1bf-4e29-8f74-a8cf297c8609,( +++ ),( A ),Gardnerella vaginalis,2.33,Gardnerella vaginalis,2.24
b3ecd2ea-45b9-4d54-bb96-6d681548791a,( +++ ),( B ),Lactobacillus gasseri,2.46,Lactobacillus gasseri,2.43
bd92f9c9-7a6d-4abf-8d38-1026b482e2a6,( +++ ),( A ),Enterococcus faecium,2.48,Enterococcus faecium,2.29
c03b84b3-652c-45e1-a33f-e4ffbbe3bd6b,( +++ ),( B ),Klebsiella pneumoniae,2.45,Klebsiella pneumoniae,2.43
d795d1fb-5801-4c02-802b-a3b9c4523618,( ++ ),( A ),Lactobacillus crispatus,2.12,Lactobacillus crispatus,1.89
da525ae1-28d4-4737-9c65-c5be82081b81,( ++ ),( A ),Staphylococcus saprophyticus,2.2,Staphylococcus saprophyticus,2.17
daf7c471-27d3-40d7-a222-a0184fa69ab3,( ++ ),( A ),Gardnerella vaginalis,2.15,Gardnerella vaginalis,2.09
e52e344a-2fb5-46b4-96af-d8146ca14b21,( ++ ),( A ),Lactobacillus jensenii,2.14,Lactobacillus jensenii,2.04
e59aec3c-624f-4649-b501-7c25358f4e7b,( +++ ),( B ),Klebsiella pneumoniae,2.39,Klebsiella pneumoniae,2.31
ef6f56ad-27ca-4b2f-8e43-60a28eb91c70,( ++ ),( A ),Lactobacillus jensenii,2.03,Lactobacillus jensenii,1.91
f01b56d8-9b62-498d-af95-1a7d7b8801f4,( ++ ),( A ),Lactobacillus jensenii,2.13,Lactobacillus jensenii,2.09
f2e7c48e-506a-4508-becf-7bf0eeaab3da,( +++ ),( A ),Enterococcus faecalis,2.47,Enterococcus faecalis,2.46
0cdf440c-488e-44f7-921a-6b58fdf0ee2e,( +++ ),( A ),MIX!Propionibacterium acnes,2.54,Propionibacterium acnes,2.22
10a88826-c188-46ed-95c9-27b2de36c51b,( ++ ),( A ),Propionibacterium acnes,2.22,Propionibacterium acnes,2.18
288bf685-b62f-4065-ac86-fd44564000fc,( - ),( C ),no peaks found,< 0,no peaks found,< 0
540e528e-37fa-4db5-a088-e17646127bca,( +++ ),( A ),Prevotella intermedia,2.31,Prevotella intermedia,2.08
7f78536c-9a9b-468f-8bc7-35d0c0d6a859,( - ),( C ),not reliable identification,1.46,not reliable identification,1.36
92015ec4-b2de-4839-a06f-09a329e1c8ee,( ++ ),( A ),Bacteroides ovatus,2.11,Bacteroides ovatus,2.03
9b9a2531-298c-47a2-88d9-8362561cc633,( - ),( C ),not reliable identification,1.57,not reliable identification,1.26
b26fc557-1dd5-418a-9473-cba3e1b78be0,( ++ ),( A ),Prevotella intermedia,2.28,Prevotella intermedia,2.15
b7a29336-b728-44e6-ac7a-5da0e10afd63,( +++ ),( A ),Prevotella intermedia,2.32,Prevotella intermedia,2.17
f63b41de-f147-40fd-a361-3411aa42b9d1,( - ),( C ),not reliable identification,1.46,not reliable identification,1.38
393f1a83-f92f-40c9-b19a-8eafda4a7e96,( - ),( C ),not reliable identification,1.31,not reliable identification,1.31
57f73751-a61d-4ed4-80d9-05f907f18e2d,( - ),( C ),not reliable identification,1.11,not reliable identification,1.06
87bc1374-6d50-4fc8-8a5b-38c82d80fc48,( - ),( C ),not reliable identification,1.69,not reliable identification,1.65
98dae5f0-df3b-4d69-adb3-46aa041091b2,( ++ ),( A ),Staphylococcus xylosus,2.16,Staphylococcus xylosus,2.07
e6fbad7c-d6ea-4d24-a1d0-dd15dfc1d152,( + ),( B ),Candida glabrata,1.83,Candida glabrata,1.74
08a96826-7579-427c-bc10-bedc053f39a9,( ++ ),( A ),Prevotella maculosa,2.16,not reliable identification,1.37
1337a5e6-c99a-48c3-ba44-4e2be427a1c5,( ++ ),( A ),Streptococcus intermedius,2.26,Streptococcus intermedius,2.26
1e71175d-3c9c-4033-b6d0-2efdb6108e81,( +++ ),( A ),Parvimonas micra,2.51,Parvimonas micra,2.44
1f00c20a-63bf-4ab2-8877-fe84a9737f1a,( - ),( C ),not reliable identification,1.5,not reliable identification,1.46
2c284067-68f3-4d76-89e2-6eb697e4c515,( ++ ),( A ),Streptococcus oralis,2.22,Streptococcus oralis,2.21
3a2b29e4-ac1f-4d05-8554-e3a56ebb47e8,( - ),( C ),no peaks found,< 0,no peaks found,< 0
4dc1bae6-da42-4ba1-ab96-85748caf34f9,( ++ ),( A ),Prevotella maculosa,2.09,not reliable identification,1.27
4eb04a9d-faa9-4ff0-bf39-82a28ef6c0aa,( ++ ),( A ),Prevotella intermedia,2.07,Prevotella intermedia,2
68b54842-3bed-4389-a935-36ff7dfb4e45,( ++ ),( A ),Prevotella pallens,2.15,Prevotella pallens,2.02
6a7014f5-9a41-466c-8361-baa48e114f3f,( - ),( C ),no peaks found,< 0,no peaks found,< 0
6bb56d9e-53c3-4b4a-ab2f-fea3c02de5f3,( + ),( B ),Actinomyces graevenitzii,1.81,Actinomyces graevenitzii,1.72
72d7d84e-c5af-4dd1-ae46-d0a726ab2ede,( + ),( B ),Enterococcus faecalis,1.97,Enterococcus faecalis,1.83
8c8b13b3-9ba5-4826-a6eb-a0c494273758,( ++ ),( A ),Staphylococcus epidermidis,2.14,Staphylococcus epidermidis,1.83
92acef72-30dc-41fa-ae3c-642f868e4b63,( +++ ),( B ),Proteus vulgaris,2.46,Proteus vulgaris,2.25
9f9a2764-889a-4050-a4a2-94281bf097cb,( ++ ),( A ),Peptoniphilus harei,2.19,Peptoniphilus harei,2.19
a8a0dd63-8163-4041-9e06-3b294867c460,( ++ ),( A ),Prevotella buccae,2.04,Prevotella buccae,1.96
af6f9f94-8d2f-473d-9d52-f1e9794f9324,( ++ ),( A ),Candida glabrata,2.18,Candida glabrata,2.14
b0c46707-6f9a-43c1-9e73-72c6152fc1e1,( - ),( C ),no peaks found,< 0,no peaks found,< 0
b23e1c56-ab0d-4390-9220-f52a579b2051,( - ),( C ),no peaks found,< 0,no peaks found,< 0
bd5bdefe-01bf-4c6d-9597-3e3bcdaff5c6,( +++ ),( A ),Lactobacillus iners,2.32,not reliable identification,1.38
c7aed9fc-68e1-4ead-a5fe-db906d48b679,( +++ ),( A ),MIX!Parvimonas micra,2.58,Parvimonas micra,2.2
cc771d28-1234-4573-9622-42a48e757fd3,( +++ ),( B ),Proteus vulgaris,2.43,Proteus vulgaris,2.23
d0305b9f-5380-4bed-a439-62baddeb42cc,( ++ ),( A ),Prevotella melaninogenica,2.16,Prevotella melaninogenica,1.96
d1430081-7689-4300-9f31-6616c36099e8,( +++ ),( B ),Lactobacillus gasseri,2.47,Lactobacillus gasseri,2.45
de243ed9-6f47-4b66-9f95-8c3f2a8db27a,( +++ ),( A ),Enterococcus faecium,2.34,Enterococcus faecium,2.24
deb505df-3846-4435-8d78-4117de7b680e,( +++ ),( A ),MIX!Streptococcus agalactiae,2.44,Streptococcus agalactiae,2.28
eb9a63ba-f132-467d-9d1c-8c663491214a,( - ),( C ),no peaks found,< 0,no peaks found,< 0
ef62e395-9e40-443d-830e-0f324729a806,( ++ ),( A ),Staphylococcus epidermidis,2.14,Staphylococcus epidermidis,2.13
f86718ea-bef6-4aa6-8290-a82f2a852636,( +++ ),( A ),Staphylococcus aureus,2.38,Staphylococcus aureus,2.26
fcd850f6-4c5f-4430-ba58-aa1657461016,( ++ ),( A ),Prevotella intermedia,2.06,Prevotella intermedia,1.87
175bac9e-7145-499b-bcb8-4e64721148c5,( +++ ),( A ),Proteus mirabilis,2.34,Proteus mirabilis,2.26
1f0fa534-41cc-405b-9832-b80203003cd2,( ++ ),( A ),Staphylococcus epidermidis,2.24,Staphylococcus epidermidis,2.13
21b2bfdc-5e7b-41eb-b7d2-a8b414d8a53f,( +++ ),( A ),Staphylococcus lugdunensis,2.36,Staphylococcus lugdunensis,2.17
22da66fa-62bf-4624-bb65-6d77caed001d,( ++ ),( A ),Staphylococcus epidermidis,2.12,Staphylococcus epidermidis,1.9
24a7f876-96a0-4f1a-be5d-4f9f8e5086f2,( ++ ),( A ),Escherichia coli,2.27,Escherichia coli,2.19
2ff68e1b-095f-4751-82d3-f58848c61c1b,( +++ ),( A ),Pseudomonas aeruginosa,2.46,Pseudomonas aeruginosa,2.38
4fa15d63-d946-4fa1-beda-f4d2f8e509be,( ++ ),( A ),Actinomyces turicensis,2.13,Actinomyces turicensis,2.09
59d3e2ea-eae8-43d3-adc1-fcb201dfa9ab,( +++ ),( A ),Citrobacter koseri,2.49,Citrobacter koseri,2.41
614fa117-ed2a-46a5-b079-c5ec5d9753c2,( +++ ),( A ),Staphylococcus aureus,2.43,Staphylococcus aureus,2.34
620962db-4844-4d38-b3f3-a0f4ddee2599,( +++ ),( C ),MIX!Enterobacter aerogenes,2.68,Pseudomonas aeruginosa,2.66
66f0a7e7-0e5f-4758-8e3e-4a00c508a15d,( ++ ),( A ),Staphylococcus lugdunensis,2.05,Staphylococcus lugdunensis,2.02
74426328-66c6-4809-8313-dd11354f69a8,( ++ ),( A ),Staphylococcus epidermidis,2.08,Staphylococcus epidermidis,1.9
7c77573d-1e3f-4b76-b411-d3ff71d2c950,( ++ ),( A ),Staphylococcus lugdunensis,2.14,Staphylococcus lugdunensis,1.92
8a16803f-4b17-4b9b-a836-41e5575e62e3,( ++ ),( A ),Streptococcus oralis,2.09,Streptococcus oralis,1.99
8b1916d2-81de-4163-8078-e3e6a5a73668,( - ),( C ),not reliable identification,1.44,not reliable identification,1.43
a610fb34-1295-4e73-b65c-2980406d3ea0,( ++ ),( A ),Pseudomonas aeruginosa,2.24,Pseudomonas aeruginosa,2.19
d76e7290-f3b9-47d4-ba22-0d5a49d73741,( +++ ),( B ),Streptococcus salivarius,2.3,Streptococcus vestibularis,2.08
e40c7798-2a07-4660-84ff-3a1436596ef3,( +++ ),( A ),Staphylococcus aureus,2.31,Staphylococcus aureus,2.23
118e4c90-b322-474c-8534-e8e10649c119,( +++ ),( A ),Escherichia coli,2.38,Escherichia coli,2.28
408d31c7-b292-49e0-aad0-f2da213dd74f,( +++ ),( A ),Escherichia coli,2.38,Escherichia coli,2.35
6158bbad-c56a-45bf-a4aa-5aec450b3dfb,( ++ ),( C ),MIX!Kluyvera georgiana,2.29,Kluyvera georgiana,1.98
7a45bed2-3bf4-4b3b-8e9f-119d084f4ebc,( ++ ),( A ),Lactobacillus plantarum,2.29,Lactobacillus plantarum,2.2
8e47db69-dc89-4b57-b0fa-4c482d9cfe72,( +++ ),( A ),Pseudomonas aeruginosa,2.5,Pseudomonas aeruginosa,2.37
c1ce8d57-af63-4185-bb32-e1e1f194e337,( +++ ),( A ),Pediococcus acidilactici,2.48,Pediococcus acidilactici,2.44
ce1b0a69-6681-45ba-827d-818237d9624a,( +++ ),( A ),Escherichia coli,2.44,Escherichia coli,2.34
d7c4d8e0-8ed0-4edb-b124-f4f8cdebfce2,( +++ ),( A ),Escherichia coli,2.4,Escherichia coli,2.37
ee8fba05-ad06-4193-b2f1-cb75fb51f81c,( ++ ),( A ),Sutterella wadsworthensis,2,Sutterella wadsworthensis,2
f86024f5-006b-4fe1-8088-2201bc93b811,( +++ ),( A ),Escherichia coli,2.37,Escherichia coli,2.32
fc3e7e25-4fbd-4fe0-bf65-08fd97e4ecc1,( ++ ),( C ),Enterobacter cloacae,2.17,Enterobacter cloacae,2.13
09b2bdc4-5332-4c1e-b5ec-93c485b57ee0,( +++ ),( A ),Streptococcus gallolyticus,2.33,Streptococcus gallolyticus,2.24
0b2e9fd1-b439-4465-beb5-d434cb1975ff,( + ),( B ),Lactobacillus crispatus,1.89,Lactobacillus crispatus,1.7
1a7c0fbc-684c-4fe2-8874-fa27b4b0e5b5,( +++ ),( A ),Actinomyces funkei,2.5,Actinomyces funkei,2.46
1ee1a0c5-9517-4fd7-9584-22241b65a9d2,( - ),( C ),not reliable identification,1.54,not reliable identification,1.5
25b0ec53-6703-405a-b3be-c828a0d8d95b,( +++ ),( A ),Enterococcus faecalis,2.43,Enterococcus faecalis,2.38
2772bedc-5b41-4a48-bb1e-caf33e956a65,( +++ ),( A ),Streptococcus agalactiae,2.52,Streptococcus agalactiae,2.4
2a6a2ee2-660f-4332-b1be-b5d6e8799e76,( +++ ),( A ),Enterococcus faecalis,2.43,Enterococcus faecalis,2.38
2b6925ec-919d-4502-b9c2-5f2387ee279e,( +++ ),( A ),Gardnerella vaginalis,2.38,Gardnerella vaginalis,2.37
3520b326-29f6-4de2-a349-d795e8e82760,( ++ ),( B ),Enterobacter cloacae,2.29,Enterobacter cloacae,2.14
38c57faa-dd67-400a-abda-b59c8f457c98,( +++ ),( A ),Enterococcus faecalis,2.49,Enterococcus faecalis,2.4
45f2ea33-3f65-4954-8538-f262c150cdaa,( +++ ),( A ),Enterococcus faecalis,2.56,Enterococcus faecalis,2.48
47f0098c-754d-4980-8048-e58c7eef6d0f,( ++ ),( C ),Klebsiella oxytoca,2.21,Klebsiella oxytoca,2.18
500596ea-97f0-4ada-a0f4-6bcf1c20e88d,( +++ ),( A ),Lactobacillus gasseri,2.4,Lactobacillus gasseri,2.39
51e15cb6-b209-428f-9c13-920df4f397b1,( +++ ),( A ),Enterococcus faecium,2.45,Enterococcus faecium,2.4
52c429c3-cceb-41d0-b28b-4c19cb2bf96f,( ++ ),( A ),Lactobacillus delbrueckii,2.19,Lactobacillus delbrueckii,2.09
5639777f-cec6-4cf7-a056-3c5c2ade9356,( ++ ),( A ),Staphylococcus haemolyticus,2.13,Staphylococcus haemolyticus,2
5ffeaf41-d964-45fb-82ce-73559fde6373,( +++ ),( B ),Enterobacter cloacae,2.32,Enterobacter asburiae,2.17
64d1f377-5e58-40e8-a21c-4ff4ef49bbbd,( +++ ),( A ),Lactobacillus gasseri,2.47,Lactobacillus gasseri,2.41
6c3030c2-b813-409d-b501-f5ecae671f00,( +++ ),( A ),Enterococcus faecalis,2.58,Enterococcus faecalis,2.49
72b41257-96f1-45b2-a6d5-dc398b760327,( +++ ),( A ),Enterococcus faecium,2.4,Enterococcus faecium,2.32
7e2b1dfb-5cff-4147-a77b-89c3cb229ed8,( ++ ),( A ),Lactobacillus iners,2.21,not reliable identification,1.4
8fe32268-e707-4fd7-ba4e-fcd5c6fa1aa1,( +++ ),( A ),Corynebacterium glucuronolyticum,2.48,Corynebacterium glucuronolyticum,2.46
99a5f198-0416-4ce7-8b01-9bdfc4e88d9f,( - ),( C ),not reliable identification,1.45,not reliable identification,1.43
b124e964-81f9-457f-a0f6-46f4c1f4e4ec,( ++ ),( A ),Lactobacillus jensenii,2.07,Lactobacillus jensenii,1.91
b80497b5-c03d-49f0-ad09-764976299f06,( +++ ),( A ),Corynebacterium glucuronolyticum,2.55,Corynebacterium glucuronolyticum,2.51
c9a20bd3-caa0-43c4-9e34-2f297bd42bf6,( +++ ),( B ),Klebsiella pneumoniae,2.49,Klebsiella pneumoniae,2.39
e99b4c13-4099-4dc5-a206-e0a90e01273b,( +++ ),( A ),Gardnerella vaginalis,2.32,Gardnerella vaginalis,2.3
f028637d-a44b-4d70-9f7d-50c209c06d30,( ++ ),( A ),Streptococcus anginosus,2.23,Streptococcus anginosus,2.14
fe9f184e-8da9-4b81-a4f2-20c0e3538771,( +++ ),( A ),Enterococcus faecalis,2.47,Enterococcus faecalis,2.39
34fa49c7-b288-4d25-bc29-2c784c599214,( ++ ),( A ),Bifidobacterium breve,2.26,Bifidobacterium breve,2.14
571c497d-1130-4343-b48f-5e7180b4c139,( +++ ),( A ),Gardnerella vaginalis,2.46,Gardnerella vaginalis,2.4
8a70deed-da50-431b-ad08-e80345c90c7c,( ++ ),( A ),Gardnerella vaginalis,2.15,Gardnerella vaginalis,2.11
8f567489-eff3-4dd6-92c4-7536174273cd,( +++ ),( A ),Gardnerella vaginalis,2.44,Gardnerella vaginalis,2.44
b53e1fb0-7d46-4a74-b0c3-d39b37f4c9cf,( ++ ),( A ),Gardnerella vaginalis,2.23,Gardnerella vaginalis,2.23
e0e486c2-a78a-4416-90fe-85dc3c3f3005,( +++ ),( A ),MIX!Gardnerella vaginalis,2.61,Gardnerella vaginalis,2.48
e978c55c-d3b4-4573-a909-637d76e4f134,( ++ ),( A ),Gardnerella vaginalis,2.06,Gardnerella vaginalis,2.04
d2704094-56f9-466f-8482-6f819e3c5333,( - ),( C ),not reliable identification,1.69,not reliable identification,1.52
1a02bd60-6b40-4a2e-8c3f-c778690d5853,( ++ ),( A ),Propionibacterium sp,2.17,Propionibacterium sp,2.13
1fefb3cd-4dbf-4961-bc8f-6d939dd366e8,( ++ ),( A ),Finegoldia magna,2.24,Finegoldia magna,2.02
2f4819c1-87c8-44f1-bf98-10f4ef7512a7,( ++ ),( A ),Finegoldia magna,2.11,Finegoldia magna,1.93
a1be5ad9-0eb1-4761-bf53-c1d70e41d8f5,( +++ ),( A ),Porphyromonas somerae,2.34,Porphyromonas somerae,2.22
d900e9db-71d1-436b-af7f-76f97095ba86,( ++ ),( A ),Propionibacterium acnes,2.19,Propionibacterium acnes,2.18
eee87f83-996c-42cc-91fc-2efdb1b762d0,( +++ ),( A ),Finegoldia magna,2.31,Finegoldia magna,2.14
039ae008-9a1c-4344-a69f-5681f78ff0f6,( +++ ),( A ),Streptococcus agalactiae,2.3,Streptococcus agalactiae,2.21
0bcc00bb-bfa6-45d5-a4a9-6b2298e2b848,( ++ ),( A ),Lactobacillus rhamnosus,2.17,Lactobacillus rhamnosus,2.15
12d98283-c961-4925-a2a9-d381d70b6e1f,( ++ ),( A ),Enterococcus faecium,2.17,Enterococcus faecium,2.08
20479f53-7d56-4415-b4cb-078ca64920ed,( +++ ),( A ),Gardnerella vaginalis,2.34,Gardnerella vaginalis,2.33
25382b33-1497-4b0e-a432-9ee211d341db,( ++ ),( A ),Streptococcus agalactiae,2.26,Streptococcus agalactiae,2.13
3ce220fc-2cbb-49a7-b787-0f0e0a298f82,( +++ ),( A ),Streptococcus agalactiae,2.34,Streptococcus agalactiae,2.18
53fd6fe7-d08b-4225-a603-e5dcb134d6e5,( +++ ),( A ),Streptococcus agalactiae,2.42,Streptococcus agalactiae,2.34
57db3a8a-509e-480a-b564-81fd09de5fd9,( + ),( B ),Gardnerella vaginalis,1.92,Gardnerella sp,1.87
5d67f495-9107-4de2-a8bb-0703aec9b5f6,( ++ ),( A ),Lactobacillus rhamnosus,2.16,Lactobacillus rhamnosus,2.13
65cb3d5f-72cc-4027-8157-3c5689782c06,( ++ ),( A ),Lactobacillus gasseri,2.29,Lactobacillus gasseri,2.25
6c971858-230c-468b-a314-c8c4765dae27,( +++ ),( A ),Streptococcus anginosus,2.35,Streptococcus anginosus,2.25
782d300a-3dbf-4451-afbb-f8cbcf54a1ae,( +++ ),( A ),Gardnerella vaginalis,2.31,Gardnerella vaginalis,2.31
8a7f048f-cb0c-417f-9d6a-00f80f63169c,( +++ ),( A ),Gardnerella vaginalis,2.45,Gardnerella vaginalis,2.34
8fdd90f0-e16e-4c2c-a8be-25f4340ccb3b,( +++ ),( A ),Streptococcus agalactiae,2.39,Streptococcus agalactiae,2.34
94709538-0d92-456b-af1e-a3ecd89015a8,( ++ ),( A ),Gardnerella vaginalis,2.12,Gardnerella vaginalis,2.09
962b74e2-f90c-4bb0-bdd4-d7edede176f5,( +++ ),( A ),Enterococcus faecalis,2.53,Enterococcus faecalis,2.46
b2990466-2571-4499-aad8-938f2b0ba08c,( +++ ),( A ),Lactobacillus rhamnosus,2.38,Lactobacillus rhamnosus,2.32
b3dfe6f9-37e7-4e21-8e55-55c067199f23,( +++ ),( A ),Streptococcus agalactiae,2.32,Streptococcus agalactiae,2.28
c212f2e1-fc18-4b4b-8c97-ee2e588a8449,( ++ ),( A ),Gardnerella vaginalis,2.17,Gardnerella vaginalis,2.13
d2b8a3c9-06dd-4801-a713-a03afe021cab,( ++ ),( A ),Gardnerella vaginalis,2.12,Gardnerella sp,1.83
e2432eef-406e-4050-874f-3b013e2ff472,( ++ ),( B ),Gardnerella sp,2.19,Gardnerella vaginalis,2.14
e7842f5c-6747-4590-bed1-f59be72347f2,( +++ ),( A ),Lactobacillus rhamnosus,2.33,Lactobacillus rhamnosus,2.32
efbfddeb-2d29-454b-961c-5cca0814b568,( ++ ),( A ),Streptococcus pyogenes,2.08,Streptococcus pyogenes,2.03
f727f4a7-5a31-4a93-b870-1071cccf2a8d,( ++ ),( A ),Streptococcus agalactiae,2.22,Streptococcus agalactiae,2.19
fc64271b-549b-4903-8981-bf830498b369,( + ),( B ),Gardnerella vaginalis,1.92,Gardnerella sp,1.71
045f78cf-ea9e-4788-8be0-c6a79df75a6b,( +++ ),( A ),Serratia liquefaciens,2.32,Serratia liquefaciens,2.31
073cd827-743a-42b7-a61f-39703cc34fe7,( +++ ),( A ),Escherichia coli,2.42,Escherichia coli,2.35
4a360f44-774e-4d3e-8157-2d3cc72f8ab2,( ++ ),( A ),Staphylococcus epidermidis,2.07,Staphylococcus epidermidis,2.06
6b0dda28-570b-497c-83cf-3ecdf76461e0,( ++ ),( A ),Staphylococcus epidermidis,2.22,Staphylococcus epidermidis,2.11
72626b31-485c-48c5-ad19-6d710233c047,( ++ ),( A ),Staphylococcus haemolyticus,2.11,Staphylococcus haemolyticus,2.05
76b3c3a0-ca1d-4597-a98f-4f03b41382ab,( ++ ),( A ),Staphylococcus epidermidis,2.22,Staphylococcus epidermidis,2.11
a782a255-f650-4a5a-b0e2-3b055e812f91,( +++ ),( A ),Citrobacter koseri,2.34,Citrobacter koseri,2.32
e938ed29-26b0-47b6-a270-df423f8bce1d,( +++ ),( A ),Enterococcus faecium,2.46,Enterococcus faecium,2.3
1fdb5fea-df15-40f1-b78f-176d6bffb298,( + ),( B ),Staphylococcus epidermidis,1.95,Staphylococcus epidermidis,1.95
847e3dc5-676e-43bb-87f6-7ae8d4a57f6e,( ++ ),( A ),Candida albicans,2.05,Candida albicans,2.03
a3178f8d-c89c-4220-a680-dd190f8f3c2c,( - ),( C ),not reliable identification,1.39,not reliable identification,1.37
b3b50ac1-9aa2-422a-be2f-225367544820,( + ),( B ),Haemophilus parainfluenzae,1.95,Haemophilus parainfluenzae,1.83
c378dae4-7baf-4a7f-8538-0ff24afaa05f,( - ),( C ),not reliable identification,1.4,not reliable identification,1.34
c50fb909-df38-4e3b-a035-42c0444085e5,( - ),( C ),not reliable identification,1.62,not reliable identification,1.57
06ba4c77-43df-4721-84ce-9096391707f9,( - ),( C ),not reliable identification,1.61,not reliable identification,1.57
1f681f90-ea4a-4c84-b503-3719dfb3ed36,( + ),( B ),Finegoldia magna,1.95,Finegoldia magna,1.93
77c9044b-c013-4a06-b6af-01511d70073a,( - ),( C ),not reliable identification,1.33,not reliable identification,1.32
965011c3-0936-4a46-b143-53b3f3f7b6fa,( - ),( C ),not reliable identification,1.15,not reliable identification,1.14
b06e9f27-be2a-4708-8ae0-5f227f0e4924,( + ),( B ),Propionibacterium acnes,1.75,not reliable identification,1.68
d6a9e6b3-a03e-4962-a832-e4a9f406ba60,( - ),( C ),not reliable identification,1.53,not reliable identification,1.23
00949017-e611-42fc-a73b-2dcdb4a1e3f5,( +++ ),( A ),Bacillus pumilus,2.39,Bacillus pumilus,2.29
1e48df47-5ee4-4086-987d-910fd6ce25de,( + ),( B ),Bacillus circulans,1.75,not reliable identification,1.59
3adf7546-c374-4618-90cb-08e6e71a6168,( ++ ),( A ),Escherichia coli,2.29,Escherichia coli,2.15
3e31642a-50c1-4e32-9445-436015137b07,( +++ ),( A ),Pseudomonas aeruginosa,2.47,Pseudomonas aeruginosa,2.43
45263cf4-a764-4966-a5bb-6cce8357b8bd,( +++ ),( A ),Enterococcus faecium,2.5,Enterococcus faecium,2.41
46280cc9-44fb-4b82-9208-1d1b2c7d5366,( ++ ),( A ),Staphylococcus epidermidis,2.22,Staphylococcus epidermidis,2.14
