8dc44d36-a8e3-4141-9fe8-a2ce3b32b404;( ++ );( A );Streptococcus agalactiae;2.26;Streptococcus agalactiae;2.24;
8f839230-7313-43f5-8fbf-e861b2e4f834;( ++ );( B );Streptococcus oralis;2.29;Streptococcus oralis;2.23;
951ccde5-7ef6-40c1-8d35-687556513429;( +++ );( A );Streptococcus agalactiae;2.34;Streptococcus agalactiae;2.34;
996a4c20-ae15-46eb-ae86-671107f9278c;( + );( B );Gardnerella vaginalis;1.82;not reliable identification;1.64;
9a082a2b-418d-49b6-b765-21b701b1fa64;( ++ );( A );Escherichia coli;2.27;Escherichia coli;2.25;
9b857038-4a1b-4d98-bd4e-d25ef7318755;( +++ );( A );Escherichia coli;2.34;Escherichia coli;2.26;
a25dd4bb-90cc-4cf2-b929-b0abecfc42be;( +++ );( B );Raoultella ornithinolytica;2.41;Raoultella ornithinolytica;2.35;
a28c9e9b-8df0-4a55-a2e7-d76c9c036d3c;( ++ );( A );Lactobacillus iners;2.22;not reliable identification;1.38;
a477b984-be93-469f-b4f1-ea1bb0756ecf;( +++ );( A );Enterococcus faecalis;2.48;Enterococcus faecalis;2.36;
a572e281-a7f9-4027-95a7-2ac08f2f19a4;( ++ );( A );Streptococcus agalactiae;2.24;Streptococcus agalactiae;2.19;
b7b37787-39f0-4b99-ba6f-3d755aba5aae;( ++ );( A );Streptococcus pneumoniae;2.18;Streptococcus pneumoniae;2.1;
c3cfe646-38e3-4555-8556-22741a1e7f54;( +++ );( A );Neisseria meningitidis;2.48;Neisseria meningitidis;2.44;
d5facd05-71d2-4682-b3bc-5d8c049f4d61;( +++ );( A );Streptococcus vestibularis;2.3;Streptococcus vestibularis;2.2;
f811ce6d-13bf-41bb-b8eb-ce1e61437588;( + );( B );Gardnerella sp;1.72;not reliable identification;1.32;
11cabf18-6113-4175-a05e-94792d4897f0;( ++ );( A );Gardnerella vaginalis;2.16;Gardnerella vaginalis;2.15;
35103e33-dfda-4f08-bb3f-a9ae17e24a7e;( ++ );( A );Propionibacterium acnes;2.25;Propionibacterium acnes;2.15;
3826bb31-f495-4371-8484-99844c63b0ab;( - );( C );not reliable identification;1.5;not reliable identification;1.34;
3914738f-f209-4fa6-ad11-a9cde07f6e87;( +++ );( A );Gardnerella vaginalis;2.33;Gardnerella sp;1.96;
40ef373c-5d3a-4b4f-9713-26b277f147c6;( - );( C );not reliable identification;1.12;not reliable identification;1.1;
46f4d9fd-2b71-4726-ac70-5f3d5cbef715;( + );( B );Propionibacterium acnes;1.96;not reliable identification;1.66;
4e697d2a-e543-41ed-9e6d-46773176eb0b;( ++ );( A );Streptococcus anginosus;2.02;Streptococcus anginosus;1.85;
50070574-69af-44ae-b6f0-aec802ae2167;( - );( C );not reliable identification;1.6;not reliable identification;1.58;
79160b8c-9bbd-4ca0-8653-2fdbe5230a73;( - );( C );not reliable identification;1.42;not reliable identification;1.4;
7bad617c-bcae-4c58-b310-52fa8f7379ed;( ++ );( A );Anaerococcus murdochii;2.23;Anaerococcus murdochii;2.16;
bb14e3a3-6c09-4043-b388-4b0a29a7d74f;( ++ );( A );Anaerococcus murdochii;2.23;Anaerococcus murdochii;2.18;
c5a7508c-93b2-48ba-a100-0f7dedc3e41a;( +++ );( A );Parvimonas micra;2.36;Parvimonas micra;2.33;
c7f508fd-e6e6-47a9-a8ef-5bfa9c1d288c;( +++ );( B );Klebsiella pneumoniae;2.39;Klebsiella pneumoniae;2.36;
cb25880b-d891-4fde-8eff-2ab1e22f12d1;( +++ );( A );MIX!Anaerococcus murdochii;2.54;Anaerococcus murdochii;2.54;
d7c5ad39-e4c8-449d-9f0c-afe7a09feede;( ++ );( A );Staphylococcus epidermidis;2.07;Staphylococcus epidermidis;1.88;
dd0c632a-0236-4935-aec6-69b4734c159c;( + );( B );Finegoldia magna;1.74;Finegoldia magna;1.72;
e5bb9866-420a-4be8-a7bf-6ab1a7c20222;( - );( C );not reliable identification;1.33;not reliable identification;1.23;
f66ae51f-c201-4917-a3bf-7ef97a692e33;( ++ );( A );Staphylococcus epidermidis;2.04;Staphylococcus epidermidis;2.03;
fdde9241-5bcf-45d1-9893-f91996e37c00;( +++ );( A );Parvimonas micra;2.44;Parvimonas micra;2.38;
04755c0c-8653-4548-b67f-2d25192384fa;( ++ );( A );Bacillus cereus;2.23;Bacillus cereus;2.14;
05bcae9d-cb01-468b-b98f-2cfda2b95049;( ++ );( A );Escherichia coli;2.28;Escherichia coli;2.26;
123cb768-28f1-4c86-bf37-68cde783c603;( ++ );( A );Staphylococcus epidermidis;2.22;Staphylococcus epidermidis;2.11;
158b5b3b-1ad0-44c3-81a6-2e66c0cac080;( ++ );( C );Enterobacter cloacae;2.22;Enterobacter cloacae;2.19;
351a8664-252c-48ed-aa45-3a74077de0ab;( ++ );( A );Streptococcus agalactiae;2.26;Streptococcus agalactiae;2.21;
365657a6-c2e8-4141-ad93-32ff2a5aeca2;( +++ );( A );MIX!Bacillus cereus;2.42;Bacillus cereus;2.28;
4e466a27-61bf-4d29-810c-0476c2288759;( ++ );( A );Lactobacillus murinus;2.17;Lactobacillus murinus;1.96;
55069499-0965-4d03-a324-1468d7304ab2;( +++ );( A );Providencia rettgeri;2.31;Providencia rettgeri;2.22;
567edfbf-2070-4372-ae25-56dce686f6d6;( ++ );( B );Streptococcus anginosus;2.18;Streptococcus anginosus;2.13;
6bd03dc2-e8ec-4add-8bbe-cc19256fe5e1;( +++ );( A );Escherichia coli;2.41;Escherichia coli;2.38;
6f911b39-031b-4ed1-a124-e647f0606042;( ++ );( A );Staphylococcus epidermidis;2.12;Staphylococcus epidermidis;2.08;
84414300-93c8-4c14-83fe-c66eade42542;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.24;
90dcb9d9-691e-4835-84df-f57439dc802f;( ++ );( A );Pseudomonas aeruginosa;2.29;Pseudomonas aeruginosa;2.26;
b324ef20-cc9b-4688-beac-df78ce83d5eb;( +++ );( A );Pseudomonas aeruginosa;2.45;Pseudomonas aeruginosa;2.35;
be7f0a48-fae5-4c86-8761-5489e9ecdbc2;( ++ );( A );Candida krusei;2.17;Candida krusei;2.16;
e8b33b23-d43a-4429-8286-acf3512e2585;( +++ );( A );Staphylococcus aureus;2.34;Staphylococcus aureus;2.31;
f8ed1195-58af-414d-a5a6-32650190b89e;( +++ );( A );Pseudomonas aeruginosa;2.35;Pseudomonas aeruginosa;2.24;
3e7df6fd-524f-4209-a1a7-f113dd03c62c;( + );( B );Eikenella corrodens;1.87;Eikenella corrodens;1.85;
41460e47-6d52-49bb-97af-4473451e047a;( + );( B );Eikenella corrodens;1.99;Eikenella corrodens;1.89;
1eb0c1af-b6c9-4e49-8670-d47167d853d9;( +++ );( A );Enterococcus faecalis;2.5;Enterococcus faecalis;2.4;
27da4f68-b667-46cc-9f5a-44a131487b4f;( ++ );( A );Streptococcus oralis;2.13;Streptococcus oralis;2.05;
2b3eba27-a2b5-4fd4-a091-674537689e56;( +++ );( A );MIX!Streptococcus pyogenes;2.58;Streptococcus pyogenes;2.42;
7d067040-c129-4e41-b764-0407edb7cb0f;( +++ );( A );Pseudomonas aeruginosa;2.36;Pseudomonas aeruginosa;2.34;
89952eae-48a3-4d19-9a00-5e1e5937a895;( + );( B );Corynebacterium simulans;1.81;not reliable identification;1.55;
a41818b7-a0d5-4bc8-9729-a253d40f4f07;( +++ );( C );Citrobacter koseri;2.4;Citrobacter koseri;2.35;
c30b0e29-f5bd-48d1-8317-d87d4b8deaba;( - );( C );not reliable identification;1.67;not reliable identification;1.58;
cc561cd4-00f6-45a3-819e-67289f21259b;( ++ );( A );Staphylococcus lugdunensis;2.27;Staphylococcus lugdunensis;2.18;
d9899a63-3040-42db-a51a-58aec2d72f1c;( +++ );( A );Enterococcus faecalis;2.45;Enterococcus faecalis;2.26;
fb04b772-70ec-44a5-8259-44bdcdf4e8d9;( +++ );( B );Streptococcus pyogenes;2.36;Streptococcus pyogenes;2.32;
fed64feb-0560-494f-8747-223a51415d05;( - );( C );not reliable identification;1.62;not reliable identification;1.5;
4afb8e1e-bc38-4694-9e01-aecadb3ee11b;( + );( B );Saccharomyces cerevisiae;1.74;not reliable identification;1.33;
9120d3c5-7bc0-474d-8876-aad8c84b49ae;( ++ );( A );MIX!Streptococcus pneumoniae;2.17;Streptococcus pneumoniae;1.86;
9e8fe4f6-1b66-4c8b-a74e-e74c3223f8a1;( + );( B );Corynebacterium mastitidis;1.73;not reliable identification;1.59;
c0aa3dc5-51a3-4b51-950b-c1ee14d6a0cf;( - );( C );not reliable identification;1.39;not reliable identification;1.33;
ea9bd095-f230-49e5-818d-4f8f823cc147;( +++ );( A );Chryseobacterium indologenes;2.47;Chryseobacterium indologenes;2.4;
05aa9695-a541-43e4-a5bc-1126e0cf67c5;( ++ );( B );Burkholderia cenocepacia;2.1;Burkholderia pyrrocinia;2.01;
24c3c2c3-d5b4-4008-8ae5-5ec99c467071;( +++ );( A );Enterococcus faecalis;2.45;Enterococcus faecalis;2.39;
2c0d39ff-e0e8-4fe2-b163-b52d9061db80;( +++ );( A );Pseudomonas aeruginosa;2.35;Pseudomonas aeruginosa;2.31;
765c5c49-6672-4f76-ad51-43cc7cc7b8ad;( ++ );( A );Escherichia coli;2.23;Escherichia coli;2.21;
98b7c372-b3a8-42ef-b65f-5358d8d7bb4a;( ++ );( A );Serratia marcescens;2.17;Serratia marcescens;2.09;
9a704a9c-6e02-42b5-a5b4-099e76cb9bd0;( ++ );( B );Burkholderia latens;2.12;Burkholderia anthina;2.11;
aecbc075-02a0-4e50-a2fa-1b08bebab9d3;( ++ );( B );Streptococcus pneumoniae;2.14;Streptococcus pneumoniae;2.09;
bd2dfa89-0617-4deb-a5ca-950a11cabb9b;( ++ );( A );Candida albicans;2.09;Candida albicans;2.07;
c0d93db4-b7d0-4127-a902-2d451a338041;( ++ );( B );Burkholderia anthina;2.09;Burkholderia cenocepacia;2.05;
d0ba5352-9ea8-40e7-a1fb-965dc64e2847;( ++ );( A );Candida albicans;2.09;Candida albicans;2.03;
e47d583c-0283-4ea2-8a33-c040f40e15ce;( ++ );( A );Streptococcus constellatus;2.2;Streptococcus constellatus;2.14;
f82a5719-094f-4799-a158-73583d591f78;( ++ );( B );MIX!Burkholderia ambifaria;2.2;Burkholderia ambifaria;2.1;
fd719763-c71a-4035-a0bd-118b64cc377b;( ++ );( B );Streptococcus canis;2.09;Streptococcus dysgalactiae;2.08;
fa4adf99-0d91-416d-a261-f39e42cb1e00;( +++ );( A );Klebsiella variicola;2.43;Klebsiella variicola;2.32;
144ae4e9-6454-478d-958b-80b5ea10a3ed;( - );( C );not reliable identification;1.37;not reliable identification;1.34;
1705c6d2-2850-4731-bd62-130719527d52;( - );( C );not reliable identification;1.22;not reliable identification;1.21;
19cb8abe-0617-4802-b73a-a18227273301;( +++ );( A );MIX!Corynebacterium jeikeium;2.46;Corynebacterium jeikeium;2.43;
2653c821-2926-48bd-ba56-4d15421def9d;( + );( B );Corynebacterium tuberculostearicum;1.82;not reliable identification;1.61;
2a01e477-2273-4bd7-93ef-5bfb9b71ed94;( + );( B );Staphylococcus haemolyticus;1.94;Staphylococcus haemolyticus;1.81;
dba62dde-c1b5-42e2-9194-691ef19d837d;( +++ );( A );MIX!Corynebacterium jeikeium;2.48;Corynebacterium jeikeium;2.37;
ed659777-6025-4e2d-8829-e54a554558b1;( - );( C );not reliable identification;1.44;not reliable identification;1.34;
17afc372-8176-487f-a39a-9fe9591418bd;( ++ );( A );Staphylococcus capitis;2.2;Staphylococcus capitis;2.17;
235aaeda-9c41-4dc2-944f-843ea4460891;( ++ );( A );Staphylococcus epidermidis;2.24;Staphylococcus epidermidis;2.13;
2617f252-7f13-4787-b64e-c48d9d6ab83c;( +++ );( A );Citrobacter koseri;2.5;Citrobacter koseri;2.46;
573965af-ab7d-43df-b9c7-e59b080220ce;( + );( B );Staphylococcus epidermidis;1.85;Staphylococcus epidermidis;1.82;
71a7a913-6dba-4665-aae1-6f7e98f09dc2;( ++ );( A );Staphylococcus epidermidis;2.01;Staphylococcus epidermidis;2;
a411e00f-7fce-4354-985e-774ecfec07da;( - );( C );not reliable identification;1.27;not reliable identification;1.2;
b3e784fc-de26-4eda-acfd-9b393c497042;( + );( B );Staphylococcus epidermidis;1.72;Staphylococcus epidermidis;1.7;
b5bd8c61-6ba2-4c51-96eb-1053a00bc234;( ++ );( A );Staphylococcus epidermidis;2.11;Staphylococcus epidermidis;1.87;
05ce5317-2e21-4276-ae42-e9e6f2398599;( - );( C );not reliable identification;1.46;not reliable identification;1.37;
08207b5b-ce04-4013-b7a1-c4b671ffe647;( +++ );( A );Escherichia coli;2.45;Escherichia coli;2.28;
0ed93ed8-b38d-4205-82af-4eb78aaa341b;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.36;
acc02131-3260-4fc5-980f-006ec529f224;( ++ );( A );Staphylococcus aureus;2.26;Staphylococcus aureus;2.24;
b79d728e-f823-4154-bc0a-29617756efe3;( +++ );( A );Escherichia coli;2.46;Escherichia coli;2.4;
c1d7174b-2136-4d0e-90dc-d590137ac4b6;( ++ );( A );Staphylococcus epidermidis;2.17;Staphylococcus epidermidis;2.03;
cdb170cb-fc87-47f9-9a98-0cc2c5bc395e;( ++ );( A );Staphylococcus aureus;2.28;Staphylococcus aureus;2.26;
f3a205ad-e368-4a78-bebe-9c4dd6516628;( ++ );( A );Pseudomonas nitroreducens;2.06;Pseudomonas nitroreducens;1.87;
f7709d50-1079-44e6-af82-4839c89c12f1;( ++ );( A );Staphylococcus aureus;2.22;Staphylococcus aureus;2.14;
3a259ac0-a6f6-4018-a2c5-8356edccde1e;( - );( C );not reliable identification;1.27;not reliable identification;1.22;
581ad5b9-9958-4d3e-a06f-e81987df79bb;( - );( C );not reliable identification;1.36;not reliable identification;1.34;
043b3137-8406-4ca0-a2c5-6f9e96a4907a;( + );( B );Staphylococcus epidermidis;1.92;Staphylococcus epidermidis;1.87;
10cf64b3-9ff5-4441-b3a1-8b136ec22eee;( - );( C );not reliable identification;1.6;not reliable identification;1.52;
a7c3a3c1-5b2c-40eb-be1d-1c8aae3a0d15;( + );( B );Escherichia coli;1.74;not reliable identification;1.67;
b00c7b0f-9228-4211-86a6-578e670bfacf;( + );( B );Lactobacillus crispatus;1.98;Lactobacillus ultunensis;1.75;
c208e302-d0b1-4fd7-a03c-3cac8b4c9bb1;( +++ );( C );MIX!Staphylococcus epidermidis;2.49;Staphylococcus epidermidis;2.34;
d7671cce-c44e-4aeb-8f45-651dd4515795;( - );( C );not reliable identification;1.64;not reliable identification;1.63;
02fdd72c-64ac-416a-a21c-b1352b853cf2;( +++ );( B );MIX!Streptococcus vestibularis;2.55;Streptococcus vestibularis;2.55;
05661c29-411c-4f6a-9cf5-252d6b15df5c;( ++ );( A );Leuconostoc lactis;2.11;Leuconostoc lactis;2.03;
0c23ebc7-f287-4691-b959-c389a0f6d4fe;( - );( C );no peaks found;< 0 no peaks found;< 0 
20138c37-0801-44cd-a58f-9271424855ef;( ++ );( B );Streptococcus vestibularis;2.19;Streptococcus salivarius;2.1;
20fd48f2-2170-4451-b01b-105d0ffedd97;( +++ );( B );MIX!Streptococcus vestibularis;2.51;Streptococcus vestibularis;2.5;
2df682a4-c9a7-4a50-a4ab-e21c6fee8234;( ++ );( A );Gardnerella vaginalis;2.24;Gardnerella vaginalis;2.17;
4743e4cd-434a-43c5-9196-7ef71e567001;( - );( C );not reliable identification;1.32;not reliable identification;1.23;
4b4d772c-eccd-4bb0-af79-73965c952efe;( +++ );( A );Streptococcus agalactiae;2.36;Streptococcus agalactiae;2.36;
6523f38b-9598-4817-af12-c1bf54e9ac37;( ++ );( A );Streptococcus agalactiae;2.08;Streptococcus agalactiae;2.05;
8f3dd7b4-90ff-45b9-a88c-39eff4f6a754;( + );( B );Gardnerella vaginalis;1.98;Gardnerella vaginalis;1.8;
92353c48-6789-4677-bd41-f98c4b769782;( +++ );( A );Gardnerella vaginalis;2.32;Gardnerella vaginalis;2.3;
97d152a5-6093-4aa0-992d-73a029c98292;( +++ );( A );Gardnerella vaginalis;2.42;Gardnerella vaginalis;2.34;
b97df53b-24e1-40f4-948b-476b0d8e887d;( +++ );( A );Gardnerella vaginalis;2.37;Gardnerella vaginalis;2.37;
d1cdd526-b8b0-4f02-a1ae-1d62555e76d7;( ++ );( B );Streptococcus salivarius;2.22;Streptococcus vestibularis;2.11;
dbcbcf90-c8b0-4849-a99c-ea5a1289156f;( - );( C );not reliable identification;1.54;not reliable identification;1.27;
e754f3a5-c488-400b-9080-39a66f967384;( +++ );( A );Streptococcus agalactiae;2.32;Streptococcus agalactiae;2.22;
059ff3ba-1948-452a-af4c-532d1ecfd8c6;( - );( C );not reliable identification;1.32;not reliable identification;1.29;
0d0f6a72-de35-4066-b3f9-16a3036b5aaf;( - );( C );not reliable identification;1.23;not reliable identification;1.23;
5b4d6a67-8c43-4003-8aad-d8fb95efe7de;( + );( B );Propionibacterium acnes;1.95;Propionibacterium acnes;1.78;
6dc84c51-c276-4f17-89bd-c4670b54084c;( - );( C );not reliable identification;1.69;not reliable identification;1.59;
717ee334-1c66-4d4b-9dd4-c237fab54702;( - );( C );not reliable identification;1.57;not reliable identification;1.37;
841ac3de-df44-4942-b165-07857c7c26fa;( ++ );( A );Propionibacterium acnes;2.04;Propionibacterium acnes;1.96;
d92b34b7-c320-4d4d-b0dd-b31200f028c5;( - );( C );not reliable identification;1.44;not reliable identification;1.42;
f99611d3-4e8e-469d-9bed-4dc2f29cf2f3;( ++ );( A );Bacteroides vulgatus;2.12;Bacteroides vulgatus;2.07;
2f38e489-40a5-4146-ad38-834782c9624c;( + );( B );Staphylococcus haemolyticus;1.92;Staphylococcus haemolyticus;1.89;
bddecba9-4325-4a46-bfd6-768670d530b0;( +++ );( C );MIX!Enterococcus faecium;2.32;Enterococcus faecium;2.29;
ebffb45e-0123-4504-8dea-2b194f669fe7;( - );( C );not reliable identification;1.44;not reliable identification;1.41;
336fff25-867b-4300-987d-c798f3a73e2f;( ++ );( A );Staphylococcus aureus;2.15;Staphylococcus aureus;2.08;
336fff25-867b-4300-987d-c798f3a73e2f;( ++ );( A );Staphylococcus aureus;2.15;Staphylococcus aureus;2.14;
467b9f81-f8ae-4fb6-bf49-9014f1cbf880;( +++ );( A );Escherichia coli;2.44;Escherichia coli;2.34;
467b9f81-f8ae-4fb6-bf49-9014f1cbf880;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.33;
5d9774d6-14c7-44f3-9d1a-848290f7a9bc;( + );( B );Staphylococcus epidermidis;1.9;Staphylococcus epidermidis;1.74;
5d9774d6-14c7-44f3-9d1a-848290f7a9bc;( ++ );( A );Staphylococcus epidermidis;2.06;Staphylococcus epidermidis;2.02;
42d3fc28-15aa-412b-99bd-bedec5c160d8;( + );( B );Staphylococcus epidermidis;1.7;not reliable identification;1.67;
6a161626-1893-4326-bf8e-1bb17247055b;( +++ );( A );Escherichia coli;2.3;Escherichia coli;2.15;
c3b80465-1808-434c-a33c-22260fe8c465;( ++ );( A );Staphylococcus haemolyticus;2.19;Staphylococcus haemolyticus;1.92;
d4c83850-195c-4536-a3cd-d28fa3a40935;( +++ );( A );Klebsiella pneumoniae;2.36;Klebsiella pneumoniae;2.22;
f787a41b-4b58-4abc-8327-b0ea71fdb1fd;( + );( B );Staphylococcus haemolyticus;1.75;Staphylococcus haemolyticus;1.71;
4b5d3be9-2f71-45d1-bc4b-8f8055e46de1;( ++ );( A );Staphylococcus hominis;2.01;Staphylococcus hominis;1.9;
7d696716-fdff-457e-b54b-2e4e58e6df9e;( ++ );( A );Staphylococcus hominis;2.11;Staphylococcus hominis;1.93;
c3aef1f1-43bc-462d-a1fb-3f52faad1091;( ++ );( A );Streptococcus constellatus;2.02;Streptococcus constellatus;2;
016d6f19-2b74-4a67-ad8c-6ef1890e077f;( +++ );( A );Escherichia coli;2.35;Escherichia coli;2.25;
0200ce02-f3d6-4d83-b743-ceb4ebafd12a;( +++ );( A );Haemophilus influenzae;2.39;Haemophilus influenzae;2.34;
17f93b98-6a5c-48ca-bd84-712c32818249;( +++ );( A );Escherichia coli;2.56;Escherichia coli;2.48;
424aa3dd-c4d5-49b8-8074-5f7ffc755cde;( +++ );( A );Micrococcus luteus;2.35;Micrococcus luteus;2.3;
43948b36-9ccb-44f4-8543-359a2f0eb3e1;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.36;
47e2c879-f2b5-49f5-98af-c831279f10eb;( +++ );( C );Klebsiella pneumoniae;2.44;Klebsiella pneumoniae;2.31;
6ceb50be-8a89-4331-a08f-a31e329ace68;( ++ );( A );MIX!Stenotrophomonas maltophilia;2.21;Stenotrophomonas maltophilia;2.12;
7c2c2fca-e6e4-40c2-85e0-fba13f444d10;( +++ );( A );Escherichia coli;2.33;Escherichia coli;2.3;
7c9e4c99-57df-4ed3-a4b4-01d4e7221024;( + );( B );Bifidobacterium longum;1.83;Bifidobacterium longum;1.78;
7daac975-9dcd-4007-bae8-07e82c017c7c;( ++ );( A );Enterococcus faecalis;2.14;Enterococcus faecalis;2.09;
7ee7efea-34dd-4aa4-8def-34a76345ff6c;( ++ );( A );Staphylococcus epidermidis;2.2;Staphylococcus epidermidis;2.16;
a020f438-486e-4eb5-b6c1-d64dd996d181;( + );( B );Rothia mucilaginosa;1.84;Rothia mucilaginosa;1.77;
b7735cd0-6b3f-4fe9-8fca-d51a81bd39ce;( + );( B );Streptococcus anginosus;1.98;Streptococcus anginosus;1.91;
ccd8ad20-0753-45fc-b394-b988af506aa1;( +++ );( A );Escherichia coli;2.51;Escherichia coli;2.31;
cde7e158-07c4-4809-adcb-63fa8abca295;( ++ );( A );Pseudomonas aeruginosa;2.07;Pseudomonas aeruginosa;2.02;
d4248edb-e6ea-4d9c-90da-38eae45254c9;( +++ );( A );Enterococcus faecalis;2.3;Enterococcus faecalis;2.19;
dc62e49b-9326-4bb6-ab8a-29717b4a09d6;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.34;
e5bf6b79-e998-4f23-a1f4-f79cb66a04e4;( ++ );( A );Staphylococcus epidermidis;2.24;Staphylococcus epidermidis;2.1;
3602a127-c8f4-4d3c-9497-e043e085b29e;( ++ );( B );Streptococcus oralis;2.29;Streptococcus oralis;2.28;
fae9101a-d677-45ac-9709-de7514f6070f;( - );( C );no peaks found;< 0 no peaks found;< 0 
1cc7ce9b-fa50-4a41-9235-9d90cc15626c;( +++ );( A );Enterococcus faecium;2.57;Enterococcus faecium;2.55;
